,title,author,date,category,line
1109,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,And very gladly will I drink
1110,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,Your honors noble health
1111,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,I heard him then for I had just
1112,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,Completed my design
1113,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,To keep the Menai bridge from rust
1114,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,By boiling it in wine
1115,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,I thanked him much for telling me
1116,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,The way he got his wealth
1117,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,But chiefly for his wish that he
1118,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,Might drink my noble health
1119,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,And now if eer by chance I put
1120,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,My fingers into glue
1121,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,Or madly squeeze a righthand foot
1122,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,Into a lefthand shoe
1123,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,Or if I drop upon my toe
1124,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,A very heavy weight
1125,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,I weep for it reminds me so
1126,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,Of that old man I used to know
1127,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,Whose look was mild whose speech was slow
1128,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,Whose hair was whiter than the snow
1129,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,Whose face was very like a crow
1130,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,With eyes like cinders all aglow
1131,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,Who seemed distracted with his woe
1132,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,Who rocked his body to and fro
1133,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,And muttered mumblingly and low
1134,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,As if his mouth were full of dough
1135,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,Who snorted like a buffalo
1136,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,That summer evening long ago
1137,I'LL TELL THEE EVERYTHING I CAN,Lewis Carroll (1832-1898),1832,Poems on Children,"Asitting on a gate
                    "
1138,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,Y debt to
1139,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,you Belovéd
1140,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,Is one I cannot pay
1141,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,In any coin of any realm
1142,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,On any reckoning day
1143,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,For where is he shall figure
1144,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,The debt when all is said
1145,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,To one who makes you dream again
1146,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,When all the dreams were dead
1147,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,Or where is the appraiser
1148,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,Who shall the claim compute
1149,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,Of one who makes you sing again
1150,DEBT,Jesse Rittenhouse (1869-1948),1869,Poems for Weddings,"When all the songs were mute
                    "
1151,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,HO is Lydia
1152,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,pray and who
1153,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,Is Hypatia Softly dear
1154,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,Let me breathe it in your ear
1155,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,They are you and only you
1156,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,And those other nameless two
1157,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,Walking in Arcadian air
1158,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,She that was so very fair
1159,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,She that had the twilight hair
1160,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,They were you dear only you
1161,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,If I speak of night or day
1162,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,Grace of fern or bloom of grape
1163,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,Hanging cloud or fountain spray
1164,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,Gem or star or glistening dew
1165,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,Or of mythologic shape
1166,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,Psyche Pyrrha Daphne say
1167,PALINODE,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,"I mean you dear you just you
                    "
1168,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,H sad are
1169,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,they who know not love
1170,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,But far from passions tears and smiles
1171,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,Drift down a moonless sea beyond
1172,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,The silvery coasts of fairy isles
1173,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,And sadder they whose longing lips
1174,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,Kiss empty air and never touch
1175,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,The dear warm mouth of those they love 
1176,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,Waiting wasting suffering much
1177,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,But clear as amber fine as musk
1178,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,Is life to those who pilgrimwise
1179,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,Move hand in hand from dawn to dusk
1180,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,Each morning nearer Paradise
1181,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,Ah not for them shall angels pray
1182,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,They stand in everlasting light
1183,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,They walk in Allahs smile by day
1184,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,"And slumber in his heart by night
                    "
1185,TO CHLOE,William Cartwright                    (1611-1643),1611,Poems for Weddings,HERE are
1186,TO CHLOE,William Cartwright                    (1611-1643),1611,Poems for Weddings,two births the one when light
1187,TO CHLOE,William Cartwright                    (1611-1643),1611,Poems for Weddings,First strikes the new awakend sense
1188,TO CHLOE,William Cartwright                    (1611-1643),1611,Poems for Weddings,The other when two souls unite
1189,TO CHLOE,William Cartwright                    (1611-1643),1611,Poems for Weddings,And we must count our life from thence
1190,TO CHLOE,William Cartwright                    (1611-1643),1611,Poems for Weddings,When you loved me and I loved you
1191,TO CHLOE,William Cartwright                    (1611-1643),1611,Poems for Weddings,Then both of us were born anew
1192,TO CHLOE,William Cartwright                    (1611-1643),1611,Poems for Weddings,Love then to us new souls did give
1193,TO CHLOE,William Cartwright                    (1611-1643),1611,Poems for Weddings,And in those souls did plant new powers
1194,TO CHLOE,William Cartwright                    (1611-1643),1611,Poems for Weddings,Since when another life we live
1195,TO CHLOE,William Cartwright                    (1611-1643),1611,Poems for Weddings,The breath we breathe is his not ours
1196,TO CHLOE,William Cartwright                    (1611-1643),1611,Poems for Weddings,Love makes those young whom age doth chill
1197,TO CHLOE,William Cartwright                    (1611-1643),1611,Poems for Weddings,"And whom he finds young keeps young still
                    "
1198,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,F ever
1199,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,two were one then surely we
1200,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,If ever man were lovd by wife then thee
1201,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,If ever wife was happy in a man
1202,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,Compare with me ye women if you can
1203,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,I prize thy love more than whole Mines of gold
1204,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,Or all the riches that the East doth hold
1205,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,My love is such that Rivers cannot quench
1206,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,Nor ought but love from thee give recompetence
1207,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,Thy love is such I can no way repay
1208,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,The heavens reward thee manifold I pray
1209,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,Then while we live in love lets so persever
1210,TO MY DEAR AND LOVING HUSBAND,Anne Bradstreet (c.1612-1672),1612,Poems for Weddings,"That when we live no more we may live ever
                    "
1211,THE CHILD,Sara Coleridge (1802-1852),1802,Poems on Children,EE yon blithe child that dances in our sight
1212,THE CHILD,Sara Coleridge (1802-1852),1802,Poems on Children,  Can gloomy shadows fall from one so bright
1213,THE CHILD,Sara Coleridge (1802-1852),1802,Poems on Children,  Fond mother whence these fears
1214,THE CHILD,Sara Coleridge (1802-1852),1802,Poems on Children,  While buoyantly he rushes oer the lawn
1215,THE CHILD,Sara Coleridge (1802-1852),1802,Poems on Children,  Dream not of clouds to stain his manhoods dawn
1216,THE CHILD,Sara Coleridge (1802-1852),1802,Poems on Children,  Nor dim that sight with tears 
1217,THE CHILD,Sara Coleridge (1802-1852),1802,Poems on Children,No cloud he spies in brightly glowing hours
1218,THE CHILD,Sara Coleridge (1802-1852),1802,Poems on Children,  But feels as if the newly vested bowers
1219,THE CHILD,Sara Coleridge (1802-1852),1802,Poems on Children,  For him could never fade
1220,THE CHILD,Sara Coleridge (1802-1852),1802,Poems on Children,  Too well we know that vernal pleasures fleet
1221,THE CHILD,Sara Coleridge (1802-1852),1802,Poems on Children,  But having him so gladsome fair and sweet
1222,THE CHILD,Sara Coleridge (1802-1852),1802,Poems on Children,"  Our loss is overpaid 
Amid the balmiest flowers that earth can give"
1223,THE CHILD,Sara Coleridge (1802-1852),1802,Poems on Children,  Some bitter drops distil and all that live
1224,THE CHILD,Sara Coleridge (1802-1852),1802,Poems on Children,  A mingled portion share
1225,THE CHILD,Sara Coleridge (1802-1852),1802,Poems on Children,  But while he learns these truths which we lament
1226,THE CHILD,Sara Coleridge (1802-1852),1802,Poems on Children,  Such fortitude as ours will sure be sent
1227,THE CHILD,Sara Coleridge (1802-1852),1802,Poems on Children,"  Such solace to his care
"
1228,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,LEEP
1229,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,sleep beauty bright
1230,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,Dreaming in the joys of night
1231,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,Sleep sleep in thy sleep
1232,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,Little sorrows sit and weep
1233,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,Sweet babe in thy face
1234,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,Soft desires I can trace
1235,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,Secret joys and secret smiles
1236,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,Little pretty infant wiles
1237,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,As thy softest limbs I feel
1238,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,Smiles as of the morning steal
1239,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,Oer thy cheek and oer thy breast
1240,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,Where thy little heart doth rest
1241,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,O the cunning wiles that creep
1242,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,In thy little heart asleep
1243,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,When thy little heart doth wake
1244,CRADLE SONG,William Blake (1757-1827),1757,Poems on Children,"Then the dreadful night shall break
                    "
1245,DORA,T. E. Brown (1830-1897),1830,Poems on Children,HE knelt
1246,DORA,T. E. Brown (1830-1897),1830,Poems on Children,upon her brothers grave
1247,DORA,T. E. Brown (1830-1897),1830,Poems on Children,My little girl of six years old
1248,DORA,T. E. Brown (1830-1897),1830,Poems on Children,He used to be so good and brave
1249,DORA,T. E. Brown (1830-1897),1830,Poems on Children,The sweetest lamb of all our fold
1250,DORA,T. E. Brown (1830-1897),1830,Poems on Children,He used to shout he used to sing
1251,DORA,T. E. Brown (1830-1897),1830,Poems on Children,Of all our tribe the little king
1252,DORA,T. E. Brown (1830-1897),1830,Poems on Children,And so unto the turf her ear she laid
1253,DORA,T. E. Brown (1830-1897),1830,Poems on Children,To hark if still in that dark place he played
1254,DORA,T. E. Brown (1830-1897),1830,Poems on Children,No sound no sound
1255,DORA,T. E. Brown (1830-1897),1830,Poems on Children,Deaths silence was profound
1256,DORA,T. E. Brown (1830-1897),1830,Poems on Children,And horror crept
1257,DORA,T. E. Brown (1830-1897),1830,Poems on Children,Into her aching heart and Dora wept
1258,DORA,T. E. Brown (1830-1897),1830,Poems on Children,If this is as it ought to be
1259,DORA,T. E. Brown (1830-1897),1830,Poems on Children,"My God I leave it unto Thee
                    "
1260,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,"HY above others was I so blessed
																					And honoured to be the chosen one
																					To hold you sleeping against my breast
																					As now I may hold your only son
																					
Twelve months ago that wonderful night
																					You gave your life to me in a kiss
																					Have I done well for that past delight
																					In return to have given you this
																					
Look down at his face your face beloved
																					His eyes are azure as yours are blue
																					In every line of his form is proved
																					How well I loved you and only you
																					
I felt the secret hope at my heart
																					Turn suddenly to the living joy
																					And knew that your life in mine had part
																					As golden grains in a brass alloy
																					
And learning thus that your child was mine
																					Thrilled by the sense of its stirring life
																					I held myself as a sacred shrine
																					Afar from pleasure and pain and strife
																					
That all unworthy I might not be
																					Of that you had deigned to cause to dwell
																					Hidden away in the heart of me
																					As white pearls hide in a dusky shell
																					
Do you remember when first you laid
																					Your lips on mine that enchanted night
																					My eyes were timid my lips afraid
																					You seemed so slender and strangely white
																					
I always trembled the moments flew
																					Swiftly to dawn that took you away
																					But this is a small and lovely you
																					Content to rest in my arms all day
																					
Oh since you have sought me Lord for this
																					And given your only child to me
																					My life devoted to yours and his
																					Whilst I am living will always be
																					
And after death through the long To Be
																					Which I think must surely keep loves laws
																					I should you chance to have need of me
																					Am ever and always only yours
																				"
1261,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,FT in the
1262,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,silence of the night
1263,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,When the lonely moon rides high
1264,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,When wintry winds are whistling
1265,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,And we hear the owls shrill cry
1266,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,In the quiet dusky chamber
1267,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,By the flickering firelight
1268,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Rising up between two sleepers
1269,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Comes a spirit all in white
1270,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,A winsome little ghost it is
1271,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Rosycheeked and bright of eye
1272,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,With yellow curls all breaking loose
1273,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,From the small cap pushed awry
1274,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Up it climbs among the pillows
1275,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,For the big gark brings no dread
1276,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,And a babys busy fancy
1277,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Makes a kingdom of a bed
1278,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,A fearless little ghost it is
1279,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Safe the night as is the day
1280,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,The lonely moon to it is fair
1281,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,The sighing winds to it are gay
1282,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,The solitude is full of friends
1283,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,And the hour brings no regrets
1284,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,For in this happy little soul
1285,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Shines a sun that never sets
1286,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,A merry little ghost it is
1287,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Dancing gayly by itself
1288,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,On the flowery counterpane
1289,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Like a tricksy household elf
1290,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Nodding to the fitful shadows
1291,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,As they flicker on the wall
1292,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Talking to familiar pictures
1293,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Mimicking the owls shrill call
1294,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,A thoughtful little ghost it is
1295,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,And when lonely gambols tire
1296,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,With chubby hands on chubby knees
1297,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Sits winking at the fire
1298,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Fancies innocent and lovely
1299,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Shine before those baby eyes
1300,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Sunny fields of dandelions
1301,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Brooks and birds and butterflies
1302,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,A loving little ghost it is
1303,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,When crept into its nest
1304,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Its hand on fathers shoulder laid
1305,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Its head on mothers breast
1306,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,It watches each familiar face
1307,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,With a tranquil trusting eye
1308,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,And like a sleepy little bird
1309,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Sings its own soft lullaby
1310,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Then those who feigned to sleep before
1311,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Lest baby play till dawn
1312,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Wake and watch their folded flower
1313,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Little rose without a thorn
1314,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,And in the silence of the night
1315,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,The hearts that love it most
1316,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,Pray tenderly above its sleep
1317,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,"God bless our little ghost
                    "
1318,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,ND thou
1319,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,art dead as young and fair
1320,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,As aught of mortal birth
1321,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,And form so soft and charms so rare
1322,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,Too soon returnd to Earth
1323,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,Though Earth receivd them in her bed
1324,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,And oer the spot the crowd may tread
1325,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,In carelessness or mirth
1326,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,There is an eye which could not brook
1327,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,A moment on that grave to look
1328,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,I will not ask where thou liest low
1329,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,Nor gaze upon the spot
1330,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,There flowers or weeds at will may grow
1331,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,So I behold them not
1332,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,It is enough for me to prove
1333,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,That what I lovd and long must love
1334,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,Like common earth can rot
1335,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,To me there needs no stone to tell
1336,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,T is Nothing that I lovd so well
1337,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,Yet did I love thee to the last
1338,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,As fervently as thou
1339,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,Who didst not change through all the past
1340,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,And canst not alter now
1341,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,The love where Death has set his seal
1342,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,Nor age can chill nor rival steal
1343,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,Nor falsehood disavow
1344,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,And what were worse thou canst not see
1345,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,Or wrong or change or fault in me
1346,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,The better days of life were ours
1347,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,The worst can be but mine
