,title,author,date,category,word,count
267,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,how,1
268,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,dreamwise,1
269,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,human,1
270,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,glories,1
271,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,come,1
272,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,whose,1
273,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,momentary,1
274,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,tenure,1
275,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,not,1
276,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,break,2
277,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,one,1
278,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,knows,1
279,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,soon,1
280,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,fairly,1
281,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,carry,1
282,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,full,1
283,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,cup,1
284,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,well,1
285,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,disordered,1
286,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,insolence,1
287,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,passion,1
288,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,quell,1
289,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,there,1
290,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,nothing,1
291,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,after,1
292,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,upbraid,1
293,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,dreamer,1
294,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,doer,1
295,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,part,1
296,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,played,1
297,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,tomorrows,1
298,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,dawn,1
299,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,shall,2
300,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,spell,1
301,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,last,1
302,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,trumpet,1
303,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,eternal,1
304,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,day,1
305,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,when,1
306,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,night,1
307,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,pass,1
308,THE DREAM CALLED LIFE,"Pedro Calderón
                    de la Barca (1600-1681)",1600,Dramatic Poems,away,1
309,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,arth,1
310,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,rocking,1
311,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,space,1
312,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,and,7
313,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,the,9
314,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,thunders,1
315,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,crash,1
316,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,with,4
317,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,roar,2
318,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,upon,2
319,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,eddying,1
320,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,lightnings,1
321,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,flash,1
322,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,fire,1
323,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,face,1
324,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,whirlwinds,1
325,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,are,1
326,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,whirling,1
327,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,dust,1
328,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,round,2
329,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,blasts,1
330,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,winds,1
331,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,universal,1
332,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,leap,1
333,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,free,1
334,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,blow,1
335,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,each,2
336,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,other,1
337,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,passion,1
338,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,sound,1
339,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,æther,2
340,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,goes,1
341,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,mingling,1
342,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,storm,1
343,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,sea,1
344,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,such,1
345,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,curse,1
346,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,head,1
347,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,manifest,1
348,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,dread,1
349,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,from,1
350,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,hand,1
351,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,your,1
352,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,zeus,1
353,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,has,1
354,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,been,1
355,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,hurtled,1
356,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,along,1
357,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,mothers,1
358,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,fair,1
359,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,glory,1
360,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,enringing,1
361,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,all,1
362,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,eyes,1
363,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,sweet,1
364,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,common,1
365,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,light,1
366,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,thy,1
367,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,bringing,1
368,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,dost,1
369,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,see,1
370,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,how,1
371,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,suffer,1
372,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,this,1
373,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,wrong,1
374,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,long,2
375,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,and,12
376,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,from,2
377,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,wintry,1
378,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,strymon,1
379,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,blew,1
380,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,the,35
381,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,weary,1
382,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,hungry,1
383,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,anchorstraining,1
384,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,blasts,1
385,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,winds,1
386,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,that,6
387,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,wandering,1
388,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,seamen,1
389,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,dearly,1
390,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,rue,1
391,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,nor,1
392,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,spared,1
393,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,cables,1
394,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,worn,1
395,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,groaning,1
396,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,masts,1
397,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,lingering,1
398,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,indolent,1
399,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,delay,1
400,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,slow,1
401,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,wasted,1
402,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,all,3
403,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,strength,3
404,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,greece,1
405,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,away,1
406,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,but,4
407,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,when,1
408,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,shrillvoiced,1
409,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,prophet,1
410,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,gan,1
411,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,proclaim,1
412,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,remedy,1
413,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,more,5
414,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,dismal,1
415,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,dread,2
416,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,than,1
417,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,drear,1
418,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,weather,1
419,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,blackening,1
420,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,overhead,1
421,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,spoke,1
422,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,artemis,1
423,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,most,1
424,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,awful,2
425,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,name,1
426,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,sons,1
427,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,atreus,1
428,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,mid,2
429,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,their,5
430,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,armed,1
431,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,peers,1
432,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,sceptres,1
433,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,dashed,1
434,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,earth,2
435,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,each,1
436,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,broke,1
437,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,out,2
438,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,tears,1
439,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,thus,3
440,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,elder,1
441,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,king,1
442,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,began,1
443,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,say,1
444,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,dire,5
445,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,doom,1
446,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,disobey,1
447,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,gods,1
448,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,commands,1
449,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,child,1
450,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,mine,2
451,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,houses,1
452,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,pride,2
453,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,slay,1
454,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,dabbling,1
455,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,virgin,3
456,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,blood,1
457,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,fathers,2
458,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,hands,1
459,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,alas,2
460,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,which,1
461,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,way,1
